filename,candidates,cand_raw,cand_roi,roi_margin_px,kernel_eff,median_ksize_eff,cand_passes_used,cand_raw_pass0,cand_raw_merged,eps_eff,match_tol_eff,min_area_eff,max_area_eff,inliers,ransac_err_px,app_sum,scale_factor,present,predicted,correct,match_accuracy,precision,loc_err_mean,loc_err_median,idf_present,idf_predicted,idf_correct,idf_match_accuracy,idf_loc_err_mean,idf_loc_err_median
P13_4740_pos.jpg,8,8,8,0,11,3,3,4,8,6.0,10.0,8,250,4,1.2950728987782096,4.757276545985944,1.0,5,4,4,0.8,1.0,1.3017057202682567,1.2081971546656562,5,4,4,0.8,1.3017057202682567,1.2081971546656562
P13_4780_pos.jpg,9,9,9,0,11,3,3,6,9,6.0,10.0,8,250,4,1.0688880675436816,5.466736203829977,1.0,5,4,4,0.8,1.0,1.1883090255127982,1.2634842259439973,5,4,4,0.8,1.1883090255127982,1.2634842259439973
P13_480_pos.jpg,7,7,7,0,11,3,3,4,7,6.0,10.0,8,250,4,0.6705977826031636,4.731033239250286,1.0,5,4,4,0.8,1.0,1.3874914915395964,1.3191339444410237,5,4,4,0.8,1.3874914915395964,1.3191339444410237
P13_4850_pos.jpg,15,15,15,0,11,3,3,11,15,6.0,10.0,8,250,5,1.8390466688147682,5.5595751672208955,1.0,5,5,5,1.0,1.0,1.6538729225862798,1.7104072791672211,5,5,5,1.0,1.6538729225862798,1.7104072791672211
P13_4860_neg.jpg,2,2,2,0,11,3,3,1,2,6.0,10.0,8,250,0,,,1.0,0,0,0,nan,nan,,,0,0,0,nan,,
P13_4860_pos.jpg,7,7,7,0,11,3,3,6,7,6.0,10.0,8,250,5,0.7618894070613164,5.503034829429399,1.0,5,5,5,1.0,1.0,1.4929011528635905,1.118033988749895,5,5,5,1.0,1.4929011528635905,1.118033988749895
P13_4870_pos.jpg,12,12,12,0,11,3,3,10,12,6.0,10.0,8,250,4,1.4362553358753054,5.796769776871189,1.0,4,4,4,1.0,1.0,1.9954855448449882,1.950975351736218,4,4,4,1.0,1.9954855448449882,1.950975351736218
P13_4950_pos.jpg,11,11,11,0,11,3,3,11,11,6.0,10.0,8,250,5,2.067650788738312,6.05115699184737,1.0,5,5,5,1.0,1.0,1.5636794553762599,1.5811388300841898,5,5,5,1.0,1.5636794553762599,1.5811388300841898
P13_500_pos.jpg,12,12,12,0,11,3,2,11,12,6.0,10.0,8,250,5,2.3305735268733376,5.222679865598581,1.0,5,5,5,1.0,1.0,1.0654139932194413,1.118033988749895,5,5,5,1.0,1.0654139932194413,1.118033988749895
P13_5010_pos.jpg,3,3,3,0,11,3,3,3,3,6.0,10.0,8,250,3,1.2309901493292608,3.68093298256389,1.0,4,3,0,0.0,0.0,94.31574797431979,90.30275066053916,4,3,2,0.5,10.620183039576366,2.0987993419300324
P13_5030_pos.jpg,6,6,6,0,11,3,3,2,6,6.0,10.0,8,250,5,0.8776576013316564,6.263105570428154,1.0,5,5,5,1.0,1.0,1.9334192249997344,2.0615528128088303,5,5,5,1.0,1.9334192249997344,2.0615528128088303
P13_5040_pos.jpg,10,10,10,0,11,3,3,10,10,6.0,10.0,8,250,5,2.1280877728343817,5.204132588097115,1.0,5,5,5,1.0,1.0,1.6808498932903837,1.765583175785639,5,5,5,1.0,1.6808498932903837,1.765583175785639
P13_5070_pos.jpg,7,7,7,0,11,3,3,5,7,6.0,10.0,8,250,3,0.30096671871975417,4.127314035265637,1.0,4,3,3,0.75,1.0,1.6807099900138442,1.8027756377319946,4,3,3,0.75,1.6807099900138442,1.8027756377319946
P13_5090_pos.jpg,7,7,7,0,11,3,3,4,7,6.0,10.0,8,250,4,3.6053239928786738,5.28674675178079,1.0,4,4,0,0.0,0.0,78.84151120641229,84.99871086289713,4,4,0,0.0,72.05516118957368,69.53141491924164
P13_50_pos.jpg,12,12,12,0,11,3,1,12,12,6.0,10.0,8,250,5,1.9699325318510303,5.108681822893136,1.0,5,5,5,1.0,1.0,1.4825052276994453,1.6713475933443172,5,5,5,1.0,1.4825052276994453,1.6713475933443172
P13_5100_pos.jpg,3,3,3,0,11,3,3,2,3,6.0,10.0,8,250,3,1.0227038755306295,3.6500000000000004,1.0,3,3,3,1.0,1.0,1.7207592200561266,1.5811388300841898,3,3,3,1.0,1.7207592200561266,1.5811388300841898
P13_520_pos.jpg,14,14,14,0,11,3,1,14,14,6.0,10.0,8,250,5,1.9195610990061671,5.126857800974732,1.0,5,5,5,1.0,1.0,2.1214954937944803,1.7846319627876994,5,5,5,1.0,2.1214954937944803,1.7846319627876994
P13_5240_neg.jpg,3,3,3,0,11,3,3,1,3,6.0,10.0,8,250,0,,,1.0,0,0,0,nan,nan,,,0,0,0,nan,,
P13_5250_neg.jpg,0,0,0,0,11,3,3,0,0,6.0,10.0,8,250,0,,,1.0,0,0,0,nan,nan,,,0,0,0,nan,,
